NO_OF_FRAMES	3996
NO_OF_CAMERAS	8
NO_OF_BODIES	3
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-08-19, 16:38:19.875	16348406.23157430
DATA_INCLUDED	6D
BODY_NAMES	tag1	tag2	anchor
BODY_FILTERS	No filter	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	Global	
ROTATION_ORIGIN	Global	Global	Global	
Frame	Time	tag1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		tag2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		anchor X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1731	17.30000	692.54903	146.54763	890.63203	-1.17383	-2.21717	3.81114	2.48842	0.99704	0.06724	0.03723	-0.06642	0.99753	-0.02301	-0.03869	0.02047	0.99904		-1042.48096	102.14889	896.91674	2.45887	2.80375	-63.37978	0.58441	0.44754	-0.89223	-0.06025	0.89293	0.44954	-0.02447	0.04892	-0.04285	0.99788		-2071.30477	81.03921	840.29682	-0.01626	-0.12196	0.11478	0.17363	1.00000	0.00200	0.00213	-0.00200	1.00000	-0.00029	-0.00213	0.00028	1.00000	
1732	17.31000	695.51027	145.84280	891.23006	-1.67151	-1.95922	5.49518	1.96924	0.99482	0.09671	0.03122	-0.09571	0.99489	-0.03231	-0.03419	0.02915	0.99899		-1041.03432	104.25732	896.09557	1.94189	2.87454	-63.27564	0.81069	0.44913	-0.89190	-0.05281	0.89206	0.45096	-0.02953	0.05015	-0.03384	0.99817		-2071.52877	81.12971	840.48909	0.08202	-0.07880	0.73027	0.09161	0.99992	0.01274	0.00139	-0.01275	0.99992	0.00141	-0.00138	-0.00143	1.00000	
1733	17.32000	696.79466	145.93913	891.00983	-1.86171	-1.39983	6.49288	1.30825	0.99329	0.11381	0.02059	-0.11305	0.99297	-0.03504	-0.02443	0.03248	0.99917		-1039.78991	106.78202	895.63704	1.53056	3.00892	-62.94475	0.53334	0.45422	-0.88961	-0.04765	0.88934	0.45594	-0.03458	0.05249	-0.02667	0.99827		-2071.46172	81.02919	840.40988	-0.00679	-0.14270	0.39599	0.16609	0.99997	0.00691	0.00249	-0.00691	0.99998	-0.00014	-0.00249	0.00012	1.00000	
1734	17.33000	699.09473	145.97761	890.77337	-1.81971	-1.42783	6.47255	1.32692	0.99332	0.11346	0.02117	-0.11269	0.99304	-0.03436	-0.02492	0.03174	0.99919		-1038.30784	108.96537	894.81225	0.98653	3.14368	-62.60678	0.87136	0.45940	-0.88730	-0.04051	0.88653	0.46086	-0.04076	0.05484	-0.01719	0.99835		-2071.29887	81.03389	840.35390	-0.00937	-0.08486	-0.08106	0.19260	1.00000	-0.00141	0.00148	0.00141	1.00000	-0.00016	-0.00148	0.00016	1.00000	
1735	17.34000	701.31754	145.96681	890.53527	-1.68964	-1.47527	6.54385	1.30230	0.99316	0.11467	0.02221	-0.11393	0.99297	-0.03223	-0.02575	0.02948	0.99923		-1036.83754	111.38088	894.11589	0.49059	3.40683	-62.22475	1.11552	0.46518	-0.88451	-0.03527	0.88322	0.46644	-0.04859	0.05943	-0.00855	0.99820		-2071.51770	81.12530	840.46845	0.08599	-0.07828	0.69956	0.09762	0.99992	0.01221	0.00138	-0.01221	0.99992	0.00148	-0.00137	-0.00150	1.00000	
1736	17.35000	703.66311	145.74541	890.49344	-1.57736	-1.61297	6.99845	1.25819	0.99216	0.12257	0.02457	-0.12179	0.99208	-0.03075	-0.02815	0.02752	0.99923		-1035.29806	113.85386	893.49533	-0.00794	3.63985	-61.83129	1.33043	0.47112	-0.88157	-0.02985	0.87978	0.47206	-0.05603	0.06348	0.00014	0.99798		-2071.38143	81.14717	840.44443	0.04744	-0.02544	0.41318	0.17153	0.99997	0.00721	0.00045	-0.00721	0.99997	0.00082	-0.00044	-0.00083	1.00000	
1737	17.36000	705.44723	145.48888	890.23445	-1.28797	-1.36463	7.28405	1.19692	0.99165	0.12729	0.02077	-0.12675	0.99161	-0.02531	-0.02381	0.02247	0.99946		-1033.63839	116.38785	893.02169	-0.44267	3.85089	-61.56704	1.46587	0.47506	-0.87960	-0.02518	0.87739	0.47566	-0.06274	0.06716	0.00771	0.99771		-2071.49894	81.13339	840.51263	0.10040	-0.06797	0.69575	0.09626	0.99993	0.01214	0.00121	-0.01214	0.99992	0.00174	-0.00119	-0.00175	1.00000	
1738	17.37000	707.37841	145.45913	890.18228	-0.88390	-1.49235	7.02454	1.21552	0.99216	0.12268	0.02396	-0.12225	0.99233	-0.01850	-0.02604	0.01542	0.99954		-1031.94617	119.01972	892.62991	-0.82877	4.08335	-61.38508	1.45814	0.47770	-0.87826	-0.02140	0.87563	0.47797	-0.06943	0.07121	0.01443	0.99736		-2071.47619	80.99486	840.41332	-0.02084	-0.11115	0.43453	0.15042	0.99997	0.00758	0.00194	-0.00758	0.99997	-0.00038	-0.00194	0.00036	1.00000	
1739	17.38000	709.44680	145.16915	890.23305	-0.58430	-1.82392	7.19469	1.18476	0.99162	0.12556	0.03030	-0.12518	0.99203	-0.01410	-0.03183	0.01019	0.99944		-1030.27642	121.64957	892.26557	-1.26698	4.28880	-61.12849	1.49551	0.48149	-0.87629	-0.01674	0.87325	0.48128	-0.07615	0.07478	0.02205	0.99696		-2071.36750	81.06580	840.40044	-0.00997	-0.09013	0.18093	0.11395	0.99999	0.00316	0.00157	-0.00316	0.99999	-0.00018	-0.00157	0.00017	1.00000	
1740	17.39000	711.34589	145.57938	890.03616	0.16888	-2.04592	6.44086	1.16135	0.99305	0.11207	0.03581	-0.11211	0.99370	-0.00108	-0.03570	-0.00295	0.99936		-1028.55772	124.25942	891.82919	-1.74285	4.55810	-60.89293	1.53088	0.48490	-0.87448	-0.01207	0.87095	0.48411	-0.08420	0.07947	0.03032	0.99638		-2071.30842	81.02760	840.33635	-0.01696	-0.12781	0.09028	0.17900	1.00000	0.00158	0.00223	-0.00158	1.00000	-0.00030	-0.00223	0.00030	1.00000	
1741	17.40000	713.18079	145.46704	890.01330	0.28482	-2.14168	6.60239	1.16158	0.99267	0.11479	0.03769	-0.11490	0.99338	0.00064	-0.03737	-0.00497	0.99929		-1027.09923	126.85230	891.47739	-2.13892	4.60813	-60.32855	1.47486	0.49343	-0.86976	-0.00731	0.86607	0.49208	-0.08823	0.08034	0.03720	0.99607		-2071.53713	81.10623	840.47405	0.08764	-0.05818	0.71963	0.09428	0.99992	0.01256	0.00103	-0.01256	0.99992	0.00152	-0.00102	-0.00153	1.00000	
1742	17.41000	715.18071	145.22589	890.55397	-0.15033	-2.07759	7.38217	1.16765	0.99106	0.12858	0.03562	-0.12840	0.99170	-0.00726	-0.03625	0.00262	0.99934		-1025.35803	129.45718	891.09835	-2.57850	4.92990	-60.19706	1.52577	0.49518	-0.86878	-0.00363	0.86453	0.49316	-0.09686	0.08594	0.04482	0.99529		-2071.43895	80.99079	840.42796	-0.03691	-0.10771	0.38167	0.13151	0.99998	0.00666	0.00188	-0.00666	0.99998	-0.00066	-0.00188	0.00064	1.00000	
1743	17.42000	717.22552	145.52720	890.62751	-0.12363	-2.10157	7.18135	1.17643	0.99149	0.12509	0.03611	-0.12493	0.99214	-0.00673	-0.03667	0.00216	0.99933		-1023.60367	132.07202	890.69997	-2.96561	5.22937	-60.20888	1.55190	0.49477	-0.86902	-0.00032	0.86423	0.49208	-0.10470	0.09114	0.05152	0.99450		-2071.28822	81.00764	840.36130	-0.01454	-0.09853	-0.00634	0.20055	1.00000	-0.00011	0.00172	0.00011	1.00000	-0.00025	-0.00172	0.00025	1.00000	
1744	17.43000	719.39613	145.84329	890.84615	-0.20853	-2.02161	7.26942	1.18991	0.99134	0.12666	0.03453	-0.12646	0.99194	-0.00807	-0.03528	0.00364	0.99937		-1021.82650	134.54996	890.30263	-3.28003	5.57782	-60.24170	1.53023	0.49399	-0.86947	0.00151	0.86402	0.49070	-0.11264	0.09720	0.05695	0.99363		-2071.49537	80.99850	840.44587	-0.00466	-0.09479	0.39005	0.15477	0.99998	0.00681	0.00165	-0.00681	0.99998	-0.00009	-0.00165	0.00008	1.00000	
1745	17.44000	721.63363	146.34128	891.02284	-0.34522	-1.93794	7.15020	1.17576	0.99166	0.12467	0.03280	-0.12440	0.99218	-0.01019	-0.03382	0.00602	0.99941		-1020.14558	137.06672	889.79030	-3.48618	5.95986	-60.40190	1.53280	0.49124	-0.87102	0.00168	0.86481	0.48751	-0.12015	0.10383	0.06048	0.99275		-2071.34015	81.04279	840.39708	0.01837	-0.09804	0.02990	0.13716	1.00000	0.00052	0.00171	-0.00052	1.00000	0.00032	-0.00171	-0.00032	1.00000	
1746	17.45000	723.97664	146.75040	891.24967	-0.50273	-1.77814	7.29582	1.16982	0.99143	0.12726	0.02966	-0.12693	0.99183	-0.01264	-0.03103	0.00877	0.99948		-1018.41164	139.42209	889.32384	-3.71185	6.31521	-60.60201	1.54294	0.48789	-0.87290	0.00252	0.86594	0.48364	-0.12741	0.11000	0.06435	0.99185		-2071.45411	81.00978	840.40377	-0.01287	-0.12668	0.40617	0.14437	0.99997	0.00709	0.00221	-0.00709	0.99997	-0.00024	-0.00221	0.00022	1.00000	
1747	17.46000	726.33273	147.20647	891.59335	-0.62689	-1.67457	7.34906	1.18164	0.99136	0.12822	0.02758	-0.12786	0.99169	-0.01459	-0.02922	0.01094	0.99951		-1016.72455	141.67366	888.92821	-3.88378	6.60909	-60.74905	1.54380	0.48539	-0.87429	0.00299	0.86669	0.48071	-0.13328	0.11509	0.06728	0.99107		-2071.45485	81.03636	840.40403	-0.01796	-0.12732	0.47085	0.15087	0.99996	0.00822	0.00222	-0.00822	0.99997	-0.00033	-0.00222	0.00031	1.00000	
1748	17.47000	728.53879	147.74954	891.77952	-0.73962	-1.60014	7.25537	1.20054	0.99161	0.12664	0.02607	-0.12624	0.99186	-0.01633	-0.02792	0.01290	0.99953		-1015.08298	143.82933	888.52497	-4.00094	6.87386	-60.97571	1.55759	0.48169	-0.87633	0.00308	0.86813	0.47670	-0.13825	0.11968	0.06927	0.99039		-2071.48406	81.01244	840.43815	-0.03441	-0.13274	0.50774	0.18461	0.99996	0.00886	0.00231	-0.00886	0.99996	-0.00062	-0.00232	0.00060	1.00000	
1749	17.48000	730.75732	148.28499	892.12320	-0.75451	-1.55047	7.17877	1.19578	0.99180	0.12531	0.02520	-0.12492	0.99203	-0.01645	-0.02706	0.01316	0.99955		-1013.52276	145.92206	888.14329	-4.02109	7.09139	-61.18037	1.56156	0.47837	-0.87816	0.00207	0.86944	0.47328	-0.14170	0.12345	0.06959	0.98991		-2071.47701	81.08644	840.44957	0.08434	-0.05148	0.63137	0.09954	0.99994	0.01102	0.00091	-0.01102	0.99994	0.00146	-0.00090	-0.00147	1.00000	
1750	17.49000	732.84142	148.67789	892.45954	-0.76949	-1.53938	7.17332	1.20079	0.99181	0.12522	0.02497	-0.12483	0.99204	-0.01668	-0.02686	0.01342	0.99955		-1012.13204	147.93285	887.87248	-4.01421	7.30638	-61.37217	1.56008	0.47523	-0.87986	0.00066	0.87062	0.47013	-0.14489	0.12718	0.06944	0.98945		-2071.44385	81.00863	840.39648	-0.00871	-0.09503	0.34338	0.11074	0.99998	0.00599	0.00166	-0.00599	0.99998	-0.00016	-0.00166	0.00015	1.00000	
1751	17.50000	734.91410	149.09695	892.82352	-0.78361	-1.59223	7.24785	1.20389	0.99163	0.12653	0.02584	-0.12611	0.99187	-0.01707	-0.02779	0.01367	0.99952		-1010.71075	149.86698	887.50065	-3.98433	7.44110	-61.61387	1.58934	0.47141	-0.88192	-0.00029	0.87235	0.46635	-0.14669	0.12951	0.06890	0.98918		-2071.29047	81.05519	840.38030	-0.01462	-0.05813	-0.04114	0.19309	1.00000	-0.00072	0.00101	0.00072	1.00000	-0.00025	-0.00101	0.00026	1.00000	
1752	17.51000	736.86928	149.47873	893.21832	-0.76653	-1.63053	7.32771	1.20555	0.99143	0.12791	0.02651	-0.12749	0.99170	-0.01690	-0.02845	0.01337	0.99951		-1009.39506	151.74429	887.33549	-3.90303	7.52989	-61.61377	1.57457	0.47131	-0.88196	-0.00227	0.87218	0.46646	-0.14738	0.13104	0.06748	0.98908		-2071.43948	81.00744	840.41759	-0.03510	-0.10828	0.33048	0.13414	0.99998	0.00577	0.00189	-0.00577	0.99998	-0.00062	-0.00189	0.00061	1.00000	
1753	17.52000	738.78660	149.97332	893.57689	-0.66944	-1.63336	7.16109	1.18276	0.99180	0.12498	0.02682	-0.12461	0.99209	-0.01515	-0.02850	0.01168	0.99953		-1008.10785	153.52996	887.05893	-3.78401	7.59393	-61.80066	1.54296	0.46840	-0.88351	-0.00415	0.87358	0.46382	-0.14740	0.13215	0.06542	0.98907		-2071.43814	81.01746	840.43340	-0.01838	-0.10682	0.36507	0.13597	0.99998	0.00637	0.00186	-0.00637	0.99998	-0.00033	-0.00186	0.00032	1.00000	
1754	17.53000	740.73337	150.37184	893.95502	-0.72339	-1.65863	7.38553	1.18406	0.99129	0.12890	0.02708	-0.12849	0.99158	-0.01624	-0.02894	0.01262	0.99950		-1006.94874	155.34683	886.89196	-3.63234	7.62124	-62.02007	1.55782	0.46502	-0.88528	-0.00615	0.87531	0.46080	-0.14661	0.13262	0.06279	0.98918		-2071.49790	81.11461	840.47266	0.08450	-0.05278	0.61974	0.07310	0.99994	0.01081	0.00094	-0.01082	0.99994	0.00146	-0.00092	-0.00147	1.00000	
1755	17.54000	742.71212	150.87145	894.34618	-0.70661	-1.65110	7.37118	1.17736	0.99132	0.12864	0.02699	-0.12824	0.99161	-0.01593	-0.02881	0.01233	0.99951		-1005.87452	157.13692	886.83479	-3.43768	7.59057	-62.10355	1.57981	0.46378	-0.88591	-0.00870	0.87605	0.46003	-0.14459	0.13209	0.05944	0.98945		-2071.46428	80.99269	840.40902	-0.05404	-0.14870	0.44971	0.16481	0.99997	0.00785	0.00259	-0.00785	0.99997	-0.00096	-0.00260	0.00094	1.00000	
1756	17.55000	744.69016	151.42164	894.65991	-0.68381	-1.59876	7.24862	1.17431	0.99162	0.12650	0.02617	-0.12613	0.99190	-0.01536	-0.02790	0.01193	0.99954		-1004.85838	158.92171	886.67094	-3.19605	7.60342	-62.39861	1.58595	0.45924	-0.88823	-0.01180	0.87840	0.45606	-0.14291	0.13232	0.05526	0.98967		-2071.46888	81.00020	840.40430	-0.05455	-0.13105	0.39941	0.13865	0.99997	0.00697	0.00228	-0.00697	0.99998	-0.00097	-0.00229	0.00095	1.00000	
1757	17.56000	746.73357	151.92095	894.95121	-0.71461	-1.49652	7.29285	1.18421	0.99157	0.12725	0.02432	-0.12690	0.99179	-0.01569	-0.02612	0.01247	0.99958		-1003.86718	160.64521	886.75517	-2.95185	7.50001	-62.37108	1.55329	0.45978	-0.88791	-0.01483	0.87839	0.45717	-0.13937	0.13053	0.05106	0.99013		-2071.54189	81.13554	840.47246	0.07657	-0.05734	0.70613	0.09139	0.99992	0.01232	0.00102	-0.01232	0.99992	0.00132	-0.00100	-0.00134	1.00000	
1758	17.57000	748.77466	152.48392	895.22694	-0.72600	-1.43829	7.19669	1.18001	0.99181	0.12558	0.02331	-0.12524	0.99200	-0.01572	-0.02510	0.01267	0.99960		-1002.93771	162.38130	886.90295	-2.71768	7.38769	-62.37173	1.56058	0.45988	-0.88781	-0.01755	0.87862	0.45781	-0.13578	0.12858	0.04702	0.99058		-2071.47700	81.01915	840.38618	-0.00996	-0.12962	0.42032	0.14184	0.99997	0.00734	0.00226	-0.00734	0.99997	-0.00019	-0.00226	0.00017	1.00000	
1759	17.58000	750.79512	152.92518	895.44331	-0.83426	-1.33784	7.31711	1.18692	0.99159	0.12768	0.02130	-0.12733	0.99171	-0.01741	-0.02335	0.01456	0.99962		-1002.10461	164.11685	887.12931	-2.46940	7.20436	-62.27757	1.58948	0.46152	-0.88690	-0.02014	0.87822	0.45997	-0.13095	0.12541	0.04275	0.99118		-2071.38696	81.13462	840.42365	0.05967	-0.04340	0.36678	0.18825	0.99998	0.00640	0.00076	-0.00640	0.99998	0.00104	-0.00076	-0.00104	1.00000	
1760	17.59000	752.80758	153.47212	895.57898	-0.83450	-1.25302	7.20751	1.17087	0.99186	0.12577	0.01987	-0.12543	0.99195	-0.01719	-0.02187	0.01456	0.99965		-1001.20514	165.73075	887.37022	-2.22896	7.05717	-62.14594	1.54159	0.46368	-0.88570	-0.02297	0.87744	0.46264	-0.12671	0.12286	0.03860	0.99167		-2071.49394	81.11175	840.46516	0.10243	-0.06847	0.66649	0.07950	0.99993	0.01163	0.00122	-0.01163	0.99993	0.00177	-0.00119	-0.00179	1.00000	
1761	17.60000	754.76987	153.90903	895.69901	-0.89306	-1.24930	7.31602	1.17424	0.99162	0.12766	0.01964	-0.12731	0.99170	-0.01824	-0.02180	0.01558	0.99964		-1000.48365	167.45819	887.55136	-1.89897	6.98996	-61.98614	1.44406	0.46619	-0.88424	-0.02787	0.87627	0.46587	-0.12294	0.12170	0.03289	0.99202		-2071.38141	81.11943	840.44164	0.08356	-0.01183	0.31926	0.19075	0.99998	0.00557	0.00021	-0.00557	0.99998	0.00146	-0.00021	-0.00146	1.00000	
1762	17.61000	756.65620	154.38643	895.73857	-0.93113	-1.26929	7.29769	1.18939	0.99166	0.12736	0.01990	-0.12699	0.99172	-0.01893	-0.02215	0.01625	0.99962		-999.48508	169.01690	887.79403	-1.60866	6.82943	-61.80403	1.47519	0.46914	-0.88257	-0.03142	0.87508	0.46936	-0.11803	0.11891	0.02787	0.99251		-2071.40068	81.13408	840.44358	0.05928	-0.03911	0.46606	0.14594	0.99997	0.00813	0.00069	-0.00813	0.99997	0.00103	-0.00068	-0.00103	1.00000	
1763	17.62000	758.55541	154.82241	895.76742	-0.87147	-1.30445	7.27678	1.18267	0.99169	0.12699	0.02065	-0.12663	0.99179	-0.01797	-0.02276	0.01521	0.99963		-998.45597	170.59472	887.95687	-1.32732	6.79684	-61.76524	1.41625	0.46976	-0.88208	-0.03557	0.87482	0.47054	-0.11520	0.11835	0.02300	0.99271		-2071.39822	81.14911	840.47625	0.07305	-0.02315	0.39520	0.16990	0.99998	0.00690	0.00041	-0.00690	0.99998	0.00127	-0.00040	-0.00128	1.00000	
1764	17.63000	760.41990	155.21673	895.72559	-0.88766	-1.42584	7.34295	1.17161	0.99149	0.12818	0.02270	-0.12777	0.99163	-0.01854	-0.02488	0.01549	0.99957		-997.43057	171.55702	888.75994	-0.43228	6.57202	-61.36588	2.13577	0.47607	-0.87809	-0.04822	0.87193	0.47844	-0.10407	0.11445	0.00749	0.99340		-2071.50615	81.11290	840.47966	0.07955	-0.04984	0.66462	0.09698	0.99993	0.01160	0.00089	-0.01160	0.99993	0.00138	-0.00087	-0.00139	1.00000	
1765	17.64000	762.34026	155.62064	895.65741	-0.83068	-1.49515	7.28214	1.18199	0.99160	0.12712	0.02404	-0.12671	0.99178	-0.01769	-0.02609	0.01449	0.99955		-996.04142	173.69780	888.43816	-0.70394	6.76415	-61.57431	1.45750	0.47271	-0.88006	-0.04526	0.87331	0.47471	-0.10942	0.11778	0.01220	0.99296		-2071.33669	81.00286	840.40170	-0.04747	-0.08888	0.08800	0.14352	1.00000	0.00154	0.00155	-0.00154	1.00000	-0.00083	-0.00155	0.00083	1.00000	
1766	17.65000	764.28632	156.04480	895.49517	-0.85845	-1.56155	7.38117	1.19462	0.99135	0.12886	0.02510	-0.12842	0.99155	-0.01836	-0.02725	0.01498	0.99952		-994.28183	175.18111	888.73593	-0.41928	7.06520	-61.69173	1.56264	0.47061	-0.88081	-0.05188	0.87372	0.47341	-0.11176	0.12300	0.00726	0.99238		-2071.54129	81.13058	840.48649	0.09614	-0.06180	0.72369	0.10297	0.99992	0.01263	0.00110	-0.01263	0.99992	0.00166	-0.00108	-0.00168	1.00000	
1767	17.66000	766.32968	156.44275	895.32668	-0.90059	-1.57959	7.44396	1.19479	0.99120	0.12997	0.02529	-0.12951	0.99139	-0.01916	-0.02757	0.01571	0.99950		-992.74538	176.83714	888.93165	-0.21341	7.24728	-61.52921	1.52099	0.47290	-0.87928	-0.05686	0.87204	0.47629	-0.11267	0.12615	0.00369	0.99200		-2071.45869	81.04102	840.40735	-0.03250	-0.11109	0.42345	0.13331	0.99997	0.00739	0.00193	-0.00739	0.99997	-0.00058	-0.00194	0.00057	1.00000	
1768	17.67000	768.35572	156.99565	895.09219	-0.94400	-1.59133	7.29293	1.18834	0.99153	0.12738	0.02545	-0.12689	0.99172	-0.01987	-0.02777	0.01647	0.99948		-991.08233	178.37033	888.94150	0.03515	7.48026	-61.42944	1.48273	0.47417	-0.87819	-0.06280	0.87075	0.47831	-0.11404	0.13018	-0.00061	0.99149		-2071.42537	81.13916	840.41565	0.06504	-0.03474	0.42605	0.15067	0.99997	0.00744	0.00061	-0.00744	0.99997	0.00113	-0.00061	-0.00114	1.00000	
1769	17.68000	770.45688	157.53175	894.87142	-1.08126	-1.59150	7.32127	1.16757	0.99146	0.12793	0.02514	-0.12738	0.99160	-0.02226	-0.02777	0.01886	0.99944		-989.61880	179.97595	889.17261	0.21245	7.45003	-60.80410	1.38346	0.48368	-0.87272	-0.06648	0.86559	0.48821	-0.11138	0.12966	-0.00368	0.99155		-2071.53643	81.13698	840.49070	0.06655	-0.07574	0.69523	0.08584	0.99993	0.01213	0.00134	-0.01213	0.99993	0.00115	-0.00132	-0.00116	1.00000	
1770	17.69000	772.58494	158.03384	894.66588	-1.23236	-1.57841	7.33680	1.19051	0.99144	0.12826	0.02457	-0.12765	0.99151	-0.02485	-0.02754	0.02150	0.99939		-987.09052	180.56723	889.64652	-0.23828	7.92959	-59.04718	2.10283	0.50941	-0.85788	-0.06739	0.84939	0.51384	-0.12045	0.13796	0.00412	0.99043		-2071.54690	81.12265	840.48699	0.08226	-0.07824	0.71242	0.09463	0.99992	0.01243	0.00138	-0.01243	0.99992	0.00142	-0.00137	-0.00144	1.00000	
1771	17.70000	774.66835	158.54375	894.42866	-1.34841	-1.52573	7.37353	1.18986	0.99138	0.12892	0.02338	-0.12829	0.99138	-0.02675	-0.02663	0.02352	0.99937		-985.51569	182.14347	889.89090	-0.04414	7.99426	-58.55010	1.99926	0.51668	-0.85315	-0.07190	0.84481	0.52166	-0.11905	0.13907	0.00076	0.99028		-2071.46795	80.99492	840.39806	-0.04402	-0.11179	0.39166	0.11468	0.99997	0.00684	0.00195	-0.00684	0.99998	-0.00078	-0.00195	0.00077	1.00000	
1772	17.71000	776.78043	158.91384	894.23968	-1.44510	-1.52692	7.52478	1.20575	0.99104	0.13158	0.02311	-0.13091	0.99099	-0.02849	-0.02665	0.02521	0.99933		-983.75988	183.81239	890.02584	0.11821	8.38129	-58.51660	2.01878	0.51667	-0.85263	-0.07788	0.84368	0.52251	-0.12323	0.14576	-0.00204	0.98932		-2071.52394	81.13241	840.48718	0.07593	-0.05854	0.64957	0.07075	0.99994	0.01134	0.00104	-0.01134	0.99993	0.00131	-0.00102	-0.00133	1.00000	
1773	17.72000	778.83289	159.38316	893.94184	-1.41644	-1.54302	7.35459	1.19972	0.99141	0.12863	0.02353	-0.12796	0.99138	-0.02796	-0.02693	0.02471	0.99933		-981.73848	185.49624	890.07718	0.23424	9.00922	-58.66199	2.07103	0.51367	-0.85377	-0.08493	0.84358	0.52063	-0.13162	0.15659	-0.00404	0.98765		-2071.49092	81.15426	840.52601	0.07088	-0.06047	0.66266	0.08268	0.99993	0.01156	0.00107	-0.01157	0.99993	0.00122	-0.00106	-0.00124	1.00000	
1774	17.73000	780.83075	159.67412	893.67427	-1.33330	-1.57584	7.41079	1.20133	0.99127	0.12958	0.02426	-0.12893	0.99130	-0.02662	-0.02750	0.02326	0.99935		-980.25144	187.01373	890.34967	0.46540	9.01641	-58.27784	2.07166	0.51930	-0.84991	-0.08931	0.84010	0.52687	-0.12903	0.15672	-0.00802	0.98761		-2071.51673	81.12585	840.47263	0.07116	-0.06442	0.67883	0.08803	0.99993	0.01185	0.00114	-0.01185	0.99993	0.00123	-0.00112	-0.00124	1.00000	
1775	17.74000	782.85768	159.93805	893.33965	-1.20983	-1.69602	7.45798	1.19602	0.99111	0.13039	0.02660	-0.12974	0.99124	-0.02478	-0.02960	0.02110	0.99934		-978.74606	188.68208	890.31605	0.42717	9.23015	-58.00883	2.02660	0.52293	-0.84747	-0.09130	0.83715	0.53079	-0.13209	0.16040	-0.00736	0.98702		-2071.37861	81.14575	840.42291	0.07535	-0.01062	0.36949	0.18333	0.99998	0.00645	0.00019	-0.00645	0.99998	0.00131	-0.00019	-0.00132	1.00000	
1776	17.75000	784.79315	160.15434	892.95905	-1.01995	-1.77465	7.39481	1.18653	0.99121	0.12923	0.02841	-0.12864	0.99145	-0.02164	-0.03097	0.01779	0.99936		-977.33369	190.31832	890.48896	0.58257	9.42422	-57.77010	2.02400	0.52612	-0.84498	-0.09592	0.83450	0.53470	-0.13308	0.16374	-0.01003	0.98645		-2071.49110	81.12221	840.44850	0.06589	-0.04399	0.67925	0.07098	0.99993	0.01185	0.00078	-0.01185	0.99993	0.00114	-0.00077	-0.00115	1.00000	
1777	17.76000	786.74750	160.37307	892.65613	-0.87331	-1.88318	7.34174	1.20215	0.99127	0.12827	0.03064	-0.12772	0.99162	-0.01932	-0.03286	0.01523	0.99934		-976.06591	191.88694	890.61556	0.72306	9.59616	-57.59831	2.04602	0.52835	-0.84312	-0.09998	0.83250	0.53759	-0.13398	0.16670	-0.01244	0.98593		-2071.50781	81.12811	840.45231	0.08420	-0.05787	0.72280	0.08512	0.99992	0.01261	0.00103	-0.01261	0.99992	0.00146	-0.00101	-0.00147	1.00000	
1778	17.77000	788.66079	160.61946	892.28038	-0.77529	-1.97145	7.28289	1.18797	0.99135	0.12722	0.03241	-0.12669	0.99178	-0.01778	-0.03440	0.01352	0.99932		-975.42535	194.55644	890.35304	1.47346	9.75849	-59.72270	1.36262	0.49689	-0.86111	-0.10764	0.85110	0.50778	-0.13336	0.16950	-0.02534	0.98521		-2071.42076	81.01209	840.39583	-0.03341	-0.11689	0.39054	0.12987	0.99997	0.00682	0.00204	-0.00682	0.99998	-0.00060	-0.00204	0.00058	1.00000	
1779	17.78000	790.64405	160.92689	891.96022	-0.79304	-2.07269	7.37535	1.18485	0.99108	0.12885	0.03409	-0.12828	0.99157	-0.01837	-0.03617	0.01383	0.99925		-973.88964	195.01821	890.66312	0.99519	9.73245	-57.41251	2.02488	0.53084	-0.84086	-0.10567	0.83044	0.54098	-0.13306	0.16905	-0.01712	0.98546		-2071.48416	81.00551	840.42792	-0.04327	-0.08234	0.39227	0.11958	0.99998	0.00685	0.00143	-0.00685	0.99998	-0.00077	-0.00144	0.00076	1.00000	
1780	17.79000	792.70583	161.16469	891.64241	-0.81618	-2.12363	7.47321	1.18517	0.99082	0.13057	0.03488	-0.12997	0.99134	-0.01894	-0.03706	0.01423	0.99921		-972.92674	196.54077	890.65078	1.13413	9.74618	-57.16394	2.02696	0.53441	-0.83824	-0.10840	0.82810	0.54495	-0.13148	0.16928	-0.01951	0.98537		-2071.30660	80.99635	840.37097	-0.04559	-0.06875	0.03100	0.18622	1.00000	0.00054	0.00120	-0.00054	1.00000	-0.00080	-0.00120	0.00080	1.00000	
